event_name,event_type,event_id,event_date_start_date,event_date_status,event_seatmap_url,event_place_name,event_place_id,event_place_postalcode,event_place_location_lat,event_place_location_long,event_classification_segment_id,event_classification_segment_name,event_classification_genre_id,event_classification_genre_name,event_classification_subgenre_id,event_classification_subgenre_name
Portland Trail Blazers vs. Brooklyn Nets,event,vvG1HZ4YSAHdfw,11/8/19,onsale,https://s1.ticketm.net/tmimages/venue/maps/sea/59232s.gif,Moda Center,KovZpa6MXe,97227,45.53118896,-122.6664581,KZFzniwnSyZfZ7v7nE,Sports,KnvZfZ7vAde,Basketball,KZazBEonSMnZfZ7vFJA,NBA
WWE Presents NXT Live!,event,vvG1HZ4YEl5UJn,10/17/19,onsale,https://s1.ticketm.net/tmimages/venue/maps/sea/95396s.gif,Veterans Memorial Coliseum,KovZpZAJ67kA,97208,45.533299,-122.667442,KZFzniwnSyZfZ7v7nE,Sports,KnvZfZ7vAAk,Wrestling,KZazBEonSMnZfZ7vFna,Wrestling
Dermot Kennedy: Without Fear Tour,event,vvG1HZ4wU-RKny,1/28/20,onsale,https://s1.ticketm.net/tmimages/venue/maps/sea/80961s.gif,Theater of the Clouds at Moda Center,KovZpZAJ6E6A,97227,45.53156475,-122.6668336,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAeA,Rock,KZazBEonSMnZfZ7v6F1,Pop
Dermot Kennedy: Without Fear Tour,event,vvG1HZ4wU-RKny,1/28/20,onsale,https://s1.ticketm.net/tmimages/venue/maps/sea/80961s.gif,Theater of the Clouds at Moda Center,KovZpZAJ6E6A,97227,45.53156475,-122.6668336,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAeA,Rock,KZazBEonSMnZfZ7v6F1,Pop
Portland Trail Blazers vs. Atlanta Hawks,event,vvG1HZ4YSkaKpk,11/10/19,onsale,https://s1.ticketm.net/tmimages/venue/maps/sea/59232s.gif,Moda Center,KovZpa6MXe,97227,45.53118896,-122.6664581,KZFzniwnSyZfZ7v7nE,Sports,KnvZfZ7vAde,Basketball,KZazBEonSMnZfZ7vFJA,NBA
Sofi Tukker,event,Z7r9jZ1Aejx7F,10/6/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/2600-0-0-1-GAStage71229.png,McMenamins Crystal Ballroom,ZFr9jZd6vv,97209,45.5303,-122.684799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Portland Trail Blazers vs. Golden State Warriors,event,vvG1HZ4YSAPSKP,12/18/19,onsale,https://s1.ticketm.net/tmimages/venue/maps/sea/59232s.gif,Moda Center,KovZpa6MXe,97227,45.53118896,-122.6664581,KZFzniwnSyZfZ7v7nE,Sports,KnvZfZ7vAde,Basketball,KZazBEonSMnZfZ7vFJA,NBA
WWE Presents NXT Live!,event,vvG1HZ4YEl5UJn,10/17/19,onsale,https://s1.ticketm.net/tmimages/venue/maps/sea/95396s.gif,Veterans Memorial Coliseum,KovZpZAJ67kA,97208,45.533299,-122.667442,KZFzniwnSyZfZ7v7nE,Sports,KnvZfZ7vAAk,Wrestling,KZazBEonSMnZfZ7vFna,Wrestling
Portland Opera Presents Madama Butterfly,event,vvG1HZ4R1-0PsS,11/2/19,onsale,https://s1.ticketm.net/tmimages/venue/maps/sea/14651s.gif,Keller Auditorium,KovZpZAEkdFA,97201,45.512731,-122.679117,KZFzniwnSyZfZ7v7na,Arts & Theatre,KnvZfZ7v7lk,Opera,KZazBEonSMnZfZ7v7la,Opera
Portland Opera Presents Madama Butterfly,event,vvG1HZ4R1-xgsi,10/27/19,onsale,https://s1.ticketm.net/tmimages/venue/maps/sea/14651s.gif,Keller Auditorium,KovZpZAEkdFA,97201,45.512731,-122.679117,KZFzniwnSyZfZ7v7na,Arts & Theatre,KnvZfZ7v7lk,Opera,KZazBEonSMnZfZ7v7la,Opera
Portland Trail Blazers vs. Milwaukee Bucks,event,vvG1HZ4YSAldKH,1/11/20,onsale,https://s1.ticketm.net/tmimages/venue/maps/sea/59232s.gif,Moda Center,KovZpa6MXe,97227,45.53118896,-122.6664581,KZFzniwnSyZfZ7v7nE,Sports,KnvZfZ7vAde,Basketball,KZazBEonSMnZfZ7vFJA,NBA
Sabaton,event,Z7r9jZ1Ae_s-0,10/14/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/2320-0-0-1-GAStage.png,Roseland Theater,ZFr9jZd7dv,97209,45.5303,-122.684799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Portland Trail Blazers vs. New Orleans Pelicans,event,vvG1HZ4YSATN4e,12/23/19,onsale,https://s1.ticketm.net/tmimages/venue/maps/sea/59232s.gif,Moda Center,KovZpa6MXe,97227,45.53118896,-122.6664581,KZFzniwnSyZfZ7v7nE,Sports,KnvZfZ7vAde,Basketball,KZazBEonSMnZfZ7vFJA,NBA
Portland Opera Presents Madama Butterfly,event,vvG1HZ4R1--gsn,10/25/19,onsale,https://s1.ticketm.net/tmimages/venue/maps/sea/14651s.gif,Keller Auditorium,KovZpZAEkdFA,97201,45.512731,-122.679117,KZFzniwnSyZfZ7v7na,Arts & Theatre,KnvZfZ7v7lk,Opera,KZazBEonSMnZfZ7v7la,Opera
Portland Trail Blazers vs. Oklahoma City Thunder,event,vvG1HZ4YSk5KpG,11/27/19,onsale,https://s1.ticketm.net/tmimages/venue/maps/sea/59232s.gif,Moda Center,KovZpa6MXe,97227,45.53118896,-122.6664581,KZFzniwnSyZfZ7v7nE,Sports,KnvZfZ7vAde,Basketball,KZazBEonSMnZfZ7vFJA,NBA
Tegan and Sara,event,Z7r9jZ1Aeqoq9,10/3/19,onsale,n/a,Aladdin Theater,Zkr9jZ7eeh,97202,45.4818,-122.640198,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvv,Alternative,KZazBEonSMnZfZ7vAvn,Alternative Rock
Portland Trail Blazers vs. Phoenix Suns,event,vvG1HZ4YSkCKpj,12/30/19,onsale,https://s1.ticketm.net/tmimages/venue/maps/sea/59232s.gif,Moda Center,KovZpa6MXe,97227,45.53118896,-122.6664581,KZFzniwnSyZfZ7v7nE,Sports,KnvZfZ7vAde,Basketball,KZazBEonSMnZfZ7vFJA,NBA
West Side Story,event,Z7r9jZ1AejfpK,10/24/19,onsale,http://resale.ticketmaster.com.au/akamai-content/maps/1895-1-1-main.gif,Winningstad Theatre,ZFr9jZea1k,97204,45.518398,-122.674301,KZFzniwnSyZfZ7v7na,Arts & Theatre,KnvZfZ7v7l1,Theatre,KZazBEonSMnZfZ7vAve,Musical
Harlem Globetrotters,event,vvG1HZ4SleLKKf,2/8/20,offsale,https://s1.ticketm.net/tmimages/venue/maps/sea/59232s.gif,Moda Center,KovZpa6MXe,97227,45.53118896,-122.6664581,KZFzniwnSyZfZ7v7n1,Miscellaneous,KnvZfZ7vA1n,Family,KZazBEonSMnZfZ7vaav,Other
Harlem Globetrotters,event,vvG1HZ4SleONKb,2/8/20,offsale,https://s1.ticketm.net/tmimages/venue/maps/sea/59232s.gif,Moda Center,KovZpa6MXe,97227,45.53118896,-122.6664581,KZFzniwnSyZfZ7v7n1,Miscellaneous,KnvZfZ7vA1n,Family,KZazBEonSMnZfZ7vaav,Other
Portland Trail Blazers vs. Golden State Warriors,event,vvG1HZ4YSAJNKE,1/20/20,onsale,https://s1.ticketm.net/tmimages/venue/maps/sea/59232s.gif,Moda Center,KovZpa6MXe,97227,45.53118896,-122.6664581,KZFzniwnSyZfZ7v7nE,Sports,KnvZfZ7vAde,Basketball,KZazBEonSMnZfZ7vFJA,NBA
Dragonforce,event,Z7r9jZ1AejzJf,10/6/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/5222-0-0-1-GAStage71229.png,Hawthorne Theatre,ZFr9jZkddd,97214,45.513901,-122.642799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAeA,Rock,KZazBEonSMnZfZ7v6kl,Hard Rock
Ray LaMontagne w/ Kacy & Clayton,event,Z7r9jZ1AeQZ7Z,11/15/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/2371-0-0-1-ArleneSchnitzerConcertHall.png,Arlene Schnitzer Concert Hall,ZFr9jZd7Fe,97205,45.5201,-122.6884,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAv6,Country,KZazBEonSMnZfZ7vAad,Country Folk
Conan Gray,event,Z7r9jZ1Aejd44,12/8/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/2320-0-0-1-GAStage.png,Roseland Theater,ZFr9jZd7dv,97209,45.5303,-122.684799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Portland Trail Blazers vs. Orlando Magic,event,vvG1HZ4YSAXNfH,12/20/19,onsale,https://s1.ticketm.net/tmimages/venue/maps/sea/59232s.gif,Moda Center,KovZpa6MXe,97227,45.53118896,-122.6664581,KZFzniwnSyZfZ7v7nE,Sports,KnvZfZ7vAde,Basketball,KZazBEonSMnZfZ7vFJA,NBA
Portland Trail Blazers vs. New Orleans Pelicans,event,vvG1HZ4YSk7K4j,2/21/20,onsale,https://s1.ticketm.net/tmimages/venue/maps/sea/59232s.gif,Moda Center,KovZpa6MXe,97227,45.53118896,-122.6664581,KZFzniwnSyZfZ7v7nE,Sports,KnvZfZ7vAde,Basketball,KZazBEonSMnZfZ7vFJA,NBA
Babymetal,event,Z7r9jZ1AeQ7vp,10/15/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/2320-0-0-1-GAStage.png,Roseland Theater,ZFr9jZd7dv,97209,45.5303,-122.684799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAeA,Rock,KZazBEonSMnZfZ7v6kl,Hard Rock
Clairo,event,Z7r9jZ1AeqOFp,10/10/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/2600-0-0-1-GAStage71229.png,McMenamins Crystal Ballroom,ZFr9jZd6vv,97209,45.5303,-122.684799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Portland Trail Blazers vs. Miami Heat,event,vvG1HZ4YSkdK43,2/9/20,onsale,https://s1.ticketm.net/tmimages/venue/maps/sea/59232s.gif,Moda Center,KovZpa6MXe,97227,45.53118896,-122.6664581,KZFzniwnSyZfZ7v7nE,Sports,KnvZfZ7vAde,Basketball,KZazBEonSMnZfZ7vFJA,NBA
Portland Trail Blazers vs. San Antonio Spurs,event,vvG1HZ4YSkeN4u,2/6/20,onsale,https://s1.ticketm.net/tmimages/venue/maps/sea/59232s.gif,Moda Center,KovZpa6MXe,97227,45.53118896,-122.6664581,KZFzniwnSyZfZ7v7nE,Sports,KnvZfZ7vAde,Basketball,KZazBEonSMnZfZ7vFJA,NBA
Disney On Ice presents Mickey's Search Party,event,vvG1HZ4ISbagpZ,10/27/19,onsale,https://s1.ticketm.net/tmimages/venue/maps/sea/93745s.gif,Moda Center,KovZpa6MXe,97227,45.53118896,-122.6664581,KZFzniwnSyZfZ7v7n1,Miscellaneous,KnvZfZ7v7lI,Ice Shows,KZazBEonSMnZfZ7vAv6,Ice Shows
Gwar,event,Z7r9jZ1AejIFg,10/18/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/2320-0-0-1-GAStage.png,Roseland Theater,ZFr9jZd7dv,97209,45.5303,-122.684799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAeA,Rock,KZazBEonSMnZfZ7v6kl,Hard Rock
Portland Trail Blazers vs. Sacramento Kings,event,vvG1HZ4YSkGdp8,12/4/19,onsale,https://s1.ticketm.net/tmimages/venue/maps/sea/59232s.gif,Moda Center,KovZpa6MXe,97227,45.53118896,-122.6664581,KZFzniwnSyZfZ7v7nE,Sports,KnvZfZ7vAde,Basketball,KZazBEonSMnZfZ7vFJA,NBA
Marina,event,Z7r9jZ1Aeb7Oe,10/7/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/2371-0-0-1-ArleneSchnitzerConcertHall.png,Arlene Schnitzer Concert Hall,ZFr9jZd7Fe,97205,45.5201,-122.6884,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Jason Mraz,event,Z7r9jZ1Aej7up,11/1/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/2371-0-0-1-ArleneSchnitzerConcertHall.png,Arlene Schnitzer Concert Hall,ZFr9jZd7Fe,97205,45.5201,-122.6884,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvv,Alternative,KZazBEonSMnZfZ7vAvn,Alternative Rock
Portland Trail Blazers vs. Minnesota Timberwolves,event,vvG1HZ4YSASSfx,12/21/19,onsale,https://s1.ticketm.net/tmimages/venue/maps/sea/59232s.gif,Moda Center,KovZpa6MXe,97227,45.53118896,-122.6664581,KZFzniwnSyZfZ7v7nE,Sports,KnvZfZ7vAde,Basketball,KZazBEonSMnZfZ7vFJA,NBA
Tyler Childers,event,Z7r9jZ1AeqEoo,10/21/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/2600-0-0-1-GAStage71229.png,McMenamins Crystal Ballroom,ZFr9jZd6vv,97209,45.5303,-122.684799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Sesame Street Live! Make Your Magic,event,vvG1HZ4nxYJ3iT,12/21/19,onsale,https://s1.ticketm.net/tmimages/venue/maps/sea/94271s.gif,Veterans Memorial Coliseum,KovZpZAJ67kA,97208,45.533299,-122.667442,KZFzniwnSyZfZ7v7na,Arts & Theatre,KnvZfZ7v7na,Children's Theatre,KZazBEonSMnZfZ7v7na,Children's Theatre
Portland Trail Blazers vs. Charlotte Hornets,event,vvG1HZ4YSk2dp0,1/13/20,onsale,https://s1.ticketm.net/tmimages/venue/maps/sea/59232s.gif,Moda Center,KovZpa6MXe,97227,45.53118896,-122.6664581,KZFzniwnSyZfZ7v7nE,Sports,KnvZfZ7vAde,Basketball,KZazBEonSMnZfZ7vFJA,NBA
Berner,event,Z7r9jZ1AereCk,11/5/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/4404-0-0-1-GAStage71229.png,Wonder Ballroom,ZFr9jZAAvA,97212,45.543999,-122.643501,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAv1,Hip-Hop/Rap,KZazBEonSMnZfZ7vkvl,Hip-Hop/Rap
Sesame Street Live! Make Your Magic,event,vvG1HZ4nxYEwcG,12/22/19,onsale,https://s1.ticketm.net/tmimages/venue/maps/sea/94271s.gif,Veterans Memorial Coliseum,KovZpZAJ67kA,97208,45.533299,-122.667442,KZFzniwnSyZfZ7v7na,Arts & Theatre,KnvZfZ7v7na,Children's Theatre,KZazBEonSMnZfZ7v7na,Children's Theatre
Rich Brian,event,Z7r9jZ1Aeq4q4,10/20/19,onsale,http://resale.ticketmaster.com.au/akamai-content/maps/2320-1-1-main.gif,Roseland Theater,ZFr9jZd7dv,97209,45.5303,-122.684799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Portland Trail Blazers vs. Oklahoma City Thunder,event,vvG1HZ4YSAWSfB,12/8/19,onsale,https://s1.ticketm.net/tmimages/venue/maps/sea/59232s.gif,Moda Center,KovZpa6MXe,97227,45.53118896,-122.6664581,KZFzniwnSyZfZ7v7nE,Sports,KnvZfZ7vAde,Basketball,KZazBEonSMnZfZ7vFJA,NBA
Alessia Cara,event,Z7r9jZ1AeqFO7,11/6/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/2371-0-0-1-ArleneSchnitzerConcertHall.png,Arlene Schnitzer Concert Hall,ZFr9jZd7Fe,97205,45.5201,-122.6884,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Portland Opera Presents Madama Butterfly,event,vvG1HZ4R1-NPsm,10/31/19,onsale,https://s1.ticketm.net/tmimages/venue/maps/sea/14651s.gif,Keller Auditorium,KovZpZAEkdFA,97201,45.512731,-122.679117,KZFzniwnSyZfZ7v7na,Arts & Theatre,KnvZfZ7v7lk,Opera,KZazBEonSMnZfZ7v7la,Opera
Portland Trail Blazers vs. Utah Jazz,event,vvG1HZ4YSAiSf6,2/1/20,onsale,https://s1.ticketm.net/tmimages/venue/maps/sea/59232s.gif,Moda Center,KovZpa6MXe,97227,45.53118896,-122.6664581,KZFzniwnSyZfZ7v7nE,Sports,KnvZfZ7vAde,Basketball,KZazBEonSMnZfZ7vFJA,NBA
Jidenna,event,Z7r9jZ1Aeq9FO,10/7/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/2320-0-0-1-GAStage.png,Roseland Theater,ZFr9jZd7dv,97209,45.5303,-122.684799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Highly Suspect w/ Slothrust,event,Z7r9jZ1AeqM1d,10/15/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/4404-0-0-1-GAStage71229.png,Wonder Ballroom,ZFr9jZAAvA,97212,45.543999,-122.643501,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAeA,Rock,KZazBEonSMnZfZ7v6an,Rock & Roll
Two Door Cinema Club,event,Z7r9jZ1Ae_y16,11/2/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/2600-0-0-1-GAStage71229.png,McMenamins Crystal Ballroom,ZFr9jZd6vv,97209,45.5303,-122.684799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvv,Alternative,KZazBEonSMnZfZ7vAvn,Alternative Rock
Wage War,event,Z7r9jZ1Aeqdp7,10/22/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/5222-0-0-1-GAStage71229.png,Hawthorne Theatre,ZFr9jZkddd,97214,45.513901,-122.642799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Dane Cook,event,Z7r9jZ1Ae434d,10/11/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/2371-0-0-1-ArleneSchnitzerConcertHall.png,Arlene Schnitzer Concert Hall,ZFr9jZd7Fe,97205,45.5201,-122.6884,KZFzniwnSyZfZ7v7na,Arts & Theatre,KnvZfZ7vAe1,Comedy,KZazBEonSMnZfZ7vF17,Comedy
Keane,event,Z7r9jZ1AeOvft,3/6/20,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/2320-0-0-1-GAStage.png,Roseland Theater,ZFr9jZd7dv,97209,45.5303,-122.684799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvF,Dance/Electronic,KZazBEonSMnZfZ7vA1E,Dance/Electronic
Caravan Palace,event,Z7r9jZ1Ae_V34,10/19/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/2600-0-0-1-GAStage71229.png,McMenamins Crystal Ballroom,ZFr9jZd6vv,97209,45.5303,-122.684799,KZFzniwnSyZfZ7v7na,Arts & Theatre,KnvZfZ7vAe1,Comedy,KZazBEonSMnZfZ7vF17,Comedy
Dane Cook: Tell It Like It Is,event,vvG1HZ4bBrlgcy,10/11/19,onsale,n/a,Arlene Schnitzer Concert Hall,KovZpZAEkkJA,97205,45.516856,-122.681188,KZFzniwnSyZfZ7v7na,Arts & Theatre,KnvZfZ7vAe1,Comedy,KZazBEonSMnZfZ7vF17,Comedy
Mannheim Steamroller,event,Z7r9jZ1AeQZ7A,12/6/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/2371-0-0-1-ArleneSchnitzerConcertHall.png,Arlene Schnitzer Concert Hall,ZFr9jZd7Fe,97205,45.5201,-122.6884,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvE,Jazz,KZazBEonSMnZfZ7vkda,Jazz
PBR: Pendleton Whisky Velocity Tour,event,vvG1HZ4wSPDQ8c,1/18/20,offsale,https://s1.ticketm.net/tmimages/venue/maps/sea/59317s.gif,Moda Center,KovZpa6MXe,97227,45.53118896,-122.6664581,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAev,Pop,KZazBEonSMnZfZ7vkEl,Pop Rock
Lukas Graham,event,Z7r9jZ1AefvfF,10/23/19,rescheduled,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/2600-0-0-1-GAStage71229.png,McMenamins Crystal Ballroom,ZFr9jZd6vv,97209,45.5303,-122.684799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Jinjer,event,Z7r9jZ1Ae_JP-,11/2/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/5222-0-0-1-GAStage71229.png,Hawthorne Theatre,ZFr9jZkddd,97214,45.513901,-122.642799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvl,Other,KZazBEonSMnZfZ7vk1I,Other
Portland Trail Blazers vs. Sacramento Kings,event,vvG1HZ4YSAmNf2,3/7/20,onsale,https://s1.ticketm.net/tmimages/venue/maps/sea/59232s.gif,Moda Center,KovZpa6MXe,97227,45.53118896,-122.6664581,KZFzniwnSyZfZ7v7nE,Sports,KnvZfZ7vAde,Basketball,KZazBEonSMnZfZ7vFJA,NBA
Sesame Street Live! Make Your Magic,event,vvG1HZ4nxYEecF,12/21/19,onsale,https://s1.ticketm.net/tmimages/venue/maps/sea/94271s.gif,Veterans Memorial Coliseum,KovZpZAJ67kA,97208,45.533299,-122.667442,KZFzniwnSyZfZ7v7na,Arts & Theatre,KnvZfZ7v7na,Children's Theatre,KZazBEonSMnZfZ7v7na,Children's Theatre
Portland Trail Blazers vs. Indiana Pacers,event,vvG1HZ4YSkvN45,1/26/20,onsale,https://s1.ticketm.net/tmimages/venue/maps/sea/59232s.gif,Moda Center,KovZpa6MXe,97227,45.53118896,-122.6664581,KZFzniwnSyZfZ7v7nE,Sports,KnvZfZ7vAde,Basketball,KZazBEonSMnZfZ7vFJA,NBA
Yelawolf,event,Z7r9jZ1AejzCA,10/17/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/2320-0-0-1-GAStage.png,Roseland Theater,ZFr9jZd7dv,97209,45.5303,-122.684799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvF,Dance/Electronic,KZazBEonSMnZfZ7vA1E,Dance/Electronic
Thievery Corporation,event,Z7r9jZ1AejIQd,11/30/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/2320-0-0-1-GAStage.png,Roseland Theater,ZFr9jZd7dv,97209,45.5303,-122.684799,KZFzniwnSyZfZ7v7nE,Sports,KnvZfZ7vAde,Basketball,KZazBEonSMnZfZ7vFJA,NBA
Portland Trail Blazers vs. Indiana Pacers,event,vvG1HZ4YSkvN45,1/26/20,onsale,https://s1.ticketm.net/tmimages/venue/maps/sea/59232s.gif,Moda Center,KovZpa6MXe,97227,45.53118896,-122.6664581,KZFzniwnSyZfZ7v7nE,Sports,KnvZfZ7vAde,Basketball,KZazBEonSMnZfZ7vFJA,NBA
Dashboard Confessional w/ Piebald,event,Z7r9jZ1AeOvoF,2/19/20,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/2600-0-0-1-GAStage71229.png,McMenamins Crystal Ballroom,ZFr9jZd6vv,97209,45.5303,-122.684799,KZFzniwnSyZfZ7v7nJ,Music,KnvZfZ7vAvv,Alternative,KZazBEonSMnZfZ7vAvn,Alternative Rock
Charli XCX,event,Z7r9jZ1Aejf8v,10/6/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/2320-0-0-1-GAStage.png,Roseland Theater,ZFr9jZd7dv,97209,45.5303,-122.684799,KZFzniwnSyZfZ7v7na,Arts & Theatre,KnvZfZ7v7l1,Theatre,KZazBEonSMnZfZ7vAve,Musical
West Side Story,event,Z7r9jZ1Aejfbk,10/25/19,onsale,http://resale.ticketmaster.com.au/akamai-content/maps/1895-1-1-main.gif,Winningstad Theatre,ZFr9jZea1k,97204,45.518398,-122.674301,KZFzniwnSyZfZ7v7na,Arts & Theatre,KnvZfZ7v7l1,Theatre,KZazBEonSMnZfZ7vAve,Musical
West Side Story,event,Z7r9jZ1Aejfpb,10/26/19,onsale,http://resale.ticketmaster.com.au/akamai-content/maps/1895-1-1-main.gif,Winningstad Theatre,ZFr9jZea1k,97204,45.518398,-122.674301,KZFzniwnSyZfZ7v7na,Arts & Theatre,KnvZfZ7v7l1,Theatre,KZazBEonSMnZfZ7vAve,Musical
Kim Petras,event,Z7r9jZ1Aera87,10/24/19,onsale,http://resale.ticketmaster.com.au/akamai-content/graphics/TMResale/2/VenueMaps/2320-0-0-1-GAStage.png,Roseland Theater,ZFr9jZd7dv,97209,45.5303,-122.684799,KZFzniwnSyZfZ7v7na,Arts & Theatre,KnvZfZ7v7l1,Theatre,KZazBEonSMnZfZ7vAve,Musical
West Side Story,event,Z7r9jZ1Aejfp9,10/18/19,onsale,http://resale.ticketmaster.com.au/akamai-content/maps/1895-1-1-main.gif,Winningstad Theatre,ZFr9jZea1k,97204,45.518398,-122.674301,KZFzniwnSyZfZ7v7na,Arts & Theatre,KnvZfZ7v7l1,Theatre,KZazBEonSMnZfZ7vAve,Musical
West Side Story,event,Z7r9jZ1Aejfbd,10/11/19,onsale,http://resale.ticketmaster.com.au/akamai-content/maps/1895-1-1-main.gif,Winningstad Theatre,ZFr9jZea1k,97204,45.518398,-122.674301,KZFzniwnSyZfZ7v7na,Arts & Theatre,KnvZfZ7v7l1,Theatre,KZazBEonSMnZfZ7vAve,Musical
West Side Story,event,Z7r9jZ1Aejfbv,10/13/19,onsale,http://resale.ticketmaster.com.au/akamai-content/maps/1895-1-1-main.gif,Winningstad Theatre,ZFr9jZea1k,97204,45.518398,-122.674301,KZFzniwnSyZfZ7v7na,Arts & Theatre,KnvZfZ7v7l1,Theatre,KZazBEonSMnZfZ7vAve,Musical
West Side Story,event,Z7r9jZ1Aejfp8,10/10/19,onsale,http://resale.ticketmaster.com.au/akamai-content/maps/1895-1-1-main.gif,Winningstad Theatre,ZFr9jZea1k,97204,45.518398,-122.674301,KZFzniwnSyZfZ7v7na,Arts & Theatre,KnvZfZ7v7l1,Theatre,KZazBEonSMnZfZ7vAve,Musical
West Side Story,event,Z7r9jZ1AejfbZ,10/19/19,onsale,http://resale.ticketmaster.com.au/akamai-content/maps/1895-1-1-main.gif,Winningstad Theatre,ZFr9jZea1k,97204,45.518398,-122.674301,KZFzniwnSyZfZ7v7na,Arts & Theatre,KnvZfZ7v7l1,Theatre,KZazBEonSMnZfZ7vAve,Musical
